identifiant;status;type;filiere;nom;numero_de_version;date_de_publication;date_de_debut;date_de_fin;cause;information_complementaire;puissance_maximale_mw;puissance_disponible_mw
05470_EDF_H_00077357;Inactive;Planifiée;Réservoir hydraulique;BATHIE 3;1;2022-03-10T10:49:16+01:00;2023-09-11T07:00:00+02:00;2023-09-29T17:00:00+02:00;Maintenance prévisionnelle;;100.0;0.0
05470_EDF_H_00077317;Active;Planifiée;Station de transfert d'énergie par pompage hydraulique;GRAND MAISON 1;1;2022-03-09T16:34:19+01:00;2023-03-13T07:00:00+01:00;2024-09-13T17:00:00+02:00;Maintenance prévisionnelle;;152.0;0.0
05470_EDF_T_00021117;Inactive;Planifiée;Nucléaire;FLAMANVILLE 1;25;2022-03-09T16:08:42+01:00;2022-04-28T02:00:00+02:00;2022-12-08T02:00:00+01:00;Informations complémentaires;Arrêt susceptible d'être prolongé.  -- Outage duration may be extended.;1330.0;0.0
05470_EDF_H_00077313;Active;Planifiée;Réservoir hydraulique;ST CHAMAS;1;2022-03-09T12:13:08+01:00;2023-07-18T08:00:00+02:00;2023-07-18T17:00:00+02:00;Maintenance prévisionnelle;;159.0;0.0
05470_EDF_H_00077310;Inactive;Planifiée;Réservoir hydraulique;BATHIE 2;1;2022-03-09T11:46:24+01:00;2023-07-10T07:00:00+02:00;2023-08-18T17:00:00+02:00;Maintenance prévisionnelle;;100.0;0.0
05470_EDF_H_00077309;Inactive;Planifiée;Réservoir hydraulique;BATHIE 1;1;2022-03-09T11:46:16+01:00;2023-08-18T17:00:00+02:00;2023-08-25T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;100.0;0.0
05470_EDF_H_00070036;Active;Planifiée;Station de transfert d'énergie par pompage hydraulique;CHEYLAS;3;2022-03-08T14:37:43+01:00;2023-03-29T15:00:00+02:00;2023-03-29T18:00:00+02:00;Maintenance prévisionnelle;;485.0;150.0
05470_EDF_H_00070035;Active;Planifiée;Station de transfert d'énergie par pompage hydraulique;CHEYLAS;3;2022-03-08T14:37:36+01:00;2023-03-30T08:00:00+02:00;2023-03-30T12:00:00+02:00;Maintenance prévisionnelle;;485.0;180.0
05470_EDF_H_00070034;Active;Planifiée;Station de transfert d'énergie par pompage hydraulique;CHEYLAS 1;3;2022-03-08T14:37:31+01:00;2023-03-27T14:00:00+02:00;2023-03-29T15:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;259.0;0.0
05470_EDF_H_00070033;Active;Planifiée;Station de transfert d'énergie par pompage hydraulique;CHEYLAS 2;3;2022-03-08T14:37:25+01:00;2023-03-29T14:00:00+02:00;2023-03-29T15:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;259.0;0.0
05470_EDF_H_00070032;Active;Planifiée;Station de transfert d'énergie par pompage hydraulique;CHEYLAS 1;3;2022-03-08T14:37:18+01:00;2023-03-29T18:00:00+02:00;2023-03-30T08:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;259.0;0.0
05470_EDF_H_00070031;Active;Planifiée;Station de transfert d'énergie par pompage hydraulique;CHEYLAS 1;3;2022-03-08T14:07:09+01:00;2023-03-30T12:00:00+02:00;2023-03-31T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;259.0;0.0
05470_EDF_H_00068716;Active;Planifiée;Station de transfert d'énergie par pompage hydraulique;CHEYLAS 1;4;2022-03-08T14:02:15+01:00;2023-04-05T22:00:00+02:00;2023-04-06T00:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;259.0;0.0
05470_EDF_H_00069921;Inactive;Planifiée;Station de transfert d'énergie par pompage hydraulique;GRAND MAISON 8;3;2022-03-08T10:19:32+01:00;2023-07-03T07:00:00+02:00;2023-09-12T17:00:00+02:00;Maintenance prévisionnelle;;152.0;0.0
05470_EDF_H_00069920;Inactive;Planifiée;Station de transfert d'énergie par pompage hydraulique;GRAND MAISON 7;3;2022-03-08T10:19:26+01:00;2023-07-03T07:00:00+02:00;2023-09-12T17:00:00+02:00;Maintenance prévisionnelle;;152.0;0.0
05470_EDF_H_00069919;Inactive;Planifiée;Station de transfert d'énergie par pompage hydraulique;GRAND MAISON 6;3;2022-03-08T10:19:20+01:00;2023-07-03T07:00:00+02:00;2023-09-12T17:00:00+02:00;Maintenance prévisionnelle;;152.0;0.0
05470_EDF_H_00069918;Inactive;Planifiée;Station de transfert d'énergie par pompage hydraulique;GRAND MAISON 5;3;2022-03-08T10:19:14+01:00;2023-07-03T07:00:00+02:00;2023-09-12T17:00:00+02:00;Maintenance prévisionnelle;;152.0;0.0
05470_EDF_H_00076294;Inactive;Planifiée;Station de transfert d'énergie par pompage hydraulique;GRAND MAISON 2;2;2022-03-08T10:07:42+01:00;2023-09-11T07:00:00+02:00;2023-09-12T17:00:00+02:00;Maintenance prévisionnelle;;152.0;0.0
05470_EDF_H_00076293;Inactive;Planifiée;Station de transfert d'énergie par pompage hydraulique;GRAND MAISON 3;2;2022-03-08T10:07:35+01:00;2023-09-11T07:00:00+02:00;2023-09-12T17:00:00+02:00;Maintenance prévisionnelle;;152.0;0.0
05470_EDF_H_00076292;Inactive;Planifiée;Station de transfert d'énergie par pompage hydraulique;GRAND MAISON 4;2;2022-03-08T10:07:30+01:00;2023-09-11T07:00:00+02:00;2023-09-12T17:00:00+02:00;Maintenance prévisionnelle;;152.0;0.0
05470_EDF_H_00076291;Inactive;Planifiée;Station de transfert d'énergie par pompage hydraulique;GRAND MAISON 1;2;2022-03-08T10:07:24+01:00;2023-09-11T07:00:00+02:00;2023-09-12T17:00:00+02:00;Maintenance prévisionnelle;;152.0;0.0
05470_EDF_T_00071061;Inactive;Planifiée;Nucléaire;GOLFECH 1;1;2022-03-08T02:11:17+01:00;2025-03-08T02:00:00+01:00;2025-06-24T02:00:00+02:00;Informations complémentaires;After its restart, the plant will gradually return by various load thresholds to full power. The ramp-up period will take at least 48 hours. ------------------------------------- Après son recouplage, la tranche remontera progressivement par palier de charge à sa pleine puissance. La remontée durera au moins 48h.;1310.0;0.0
05470_EDF_T_00071056;Inactive;Planifiée;Nucléaire;CRUAS 1;1;2022-03-08T02:11:11+01:00;2025-03-08T02:00:00+01:00;2025-09-09T02:00:00+02:00;Informations complémentaires;After its restart, the plant will gradually return by various load thresholds to full power. The ramp-up period will take at least 48 hours. ------------------------------------- Après son recouplage, la tranche remontera progressivement par palier de charge à sa pleine puissance. La remontée durera au moins 48h.;915.0;0.0
05470_EDF_H_00077244;Active;Planifiée;Station de transfert d'énergie par pompage hydraulique;COCHE;1;2022-03-07T15:55:29+01:00;2023-05-26T17:00:00+02:00;2023-05-30T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;384.0;0.0
05470_EDF_H_00077243;Inactive;Planifiée;Fil de l'eau et éclusé hydraulique;RANDENS;1;2022-03-07T15:55:24+01:00;2023-09-04T07:00:00+02:00;2023-09-11T07:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;124.0;0.0
05470_EDF_H_00076431;Active;Planifiée;Fil de l'eau et éclusé hydraulique;RANDENS;2;2022-03-07T15:55:16+01:00;2023-05-22T07:00:00+02:00;2023-05-30T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;124.0;0.0
05470_EDF_H_00076652;Inactive;Planifiée;Réservoir hydraulique;ORAISON;2;2022-03-07T11:55:11+01:00;2022-07-18T08:00:00+02:00;2022-09-02T17:00:00+02:00;Maintenance prévisionnelle;;187.5;83.38
05470_EDF_T_00071055;Active;Planifiée;Nucléaire;CIVAUX 2;2;2022-03-04T15:19:47+01:00;2025-03-01T02:00:00+01:00;2025-06-04T02:00:00+02:00;Informations complémentaires;After its restart, the plant will gradually return by various load thresholds to full power. The ramp-up period will take at least 48 hours. ------------------------------------- Après son recouplage, la tranche remontera progressivement par palier de charge à sa pleine puissance. La remontée durera au moins 48h.;1495.0;0.0
05470_EDF_T_00036358;Inactive;Planifiée;Nucléaire;CIVAUX 2;17;2022-03-04T15:19:41+01:00;2023-09-23T02:00:00+02:00;2023-11-13T02:00:00+01:00;Informations complémentaires;After its restart, the plant will gradually return by various load thresholds to full power. The ramp-up period will take at least 48 hours. ------------------------------------- Après son recouplage, la tranche remontera progressivement par palier de charge à sa pleine puissance. La remontée durera au moins 48h.;1495.0;0.0
05470_EDF_T_00053442;Inactive;Planifiée;Nucléaire;CIVAUX 1;5;2022-03-04T15:19:35+01:00;2025-01-04T02:00:00+01:00;2025-02-24T02:00:00+01:00;Informations complémentaires;After its restart, the plant will gradually return by various load thresholds to full power. The ramp-up period will take at least 48 hours. ------------------------------------- Après son recouplage, la tranche remontera progressivement par palier de charge à sa pleine puissance. La remontée durera au moins 48h.;1495.0;0.0
05470_EDF_T_00044871;Inactive;Planifiée;Nucléaire;CIVAUX 1;9;2022-03-04T15:19:29+01:00;2023-09-30T02:00:00+02:00;2024-01-07T02:00:00+01:00;Informations complémentaires;After its restart, the plant will gradually return by various load thresholds to full power. The ramp-up period will take at least 48 hours. ------------------------------------- Après son recouplage, la tranche remontera progressivement par palier de charge à sa pleine puissance. La remontée durera au moins 48h.;1495.0;0.0
05470_EDF_T_00071054;Active;Planifiée;Nucléaire;CHOOZ 2;2;2022-03-04T15:19:23+01:00;2025-02-15T02:00:00+01:00;2025-05-25T02:00:00+02:00;Informations complémentaires;After its restart, the plant will gradually return by various load thresholds to full power. The ramp-up period will take at least 48 hours. ------------------------------------- Après son recouplage, la tranche remontera progressivement par palier de charge à sa pleine puissance. La remontée durera au moins 48h.;1500.0;0.0
05470_EDF_T_00035664;Inactive;Planifiée;Nucléaire;CHOOZ 2;20;2022-03-04T15:19:17+01:00;2023-10-07T02:00:00+02:00;2023-11-27T02:00:00+01:00;Informations complémentaires;After its restart, the plant will gradually return by various load thresholds to full power. The ramp-up period will take at least 48 hours. ------------------------------------- Après son recouplage, la tranche remontera progressivement par palier de charge à sa pleine puissance. La remontée durera au moins 48h.;1500.0;0.0
05470_EDF_H_00077228;Inactive;Planifiée;Réservoir hydraulique;PIED DE BORNE;1;2022-03-04T13:55:20+01:00;2022-09-22T08:00:00+02:00;2022-09-22T17:00:00+02:00;Maintenance prévisionnelle;;109.4;0.0
05470_EDF_H_00077227;Inactive;Planifiée;Réservoir hydraulique;PIED DE BORNE;1;2022-03-04T13:55:12+01:00;2022-09-21T14:00:00+02:00;2022-09-21T18:00:00+02:00;Maintenance prévisionnelle;;109.4;0.0
05470_EDF_H_00077219;Active;Planifiée;Réservoir hydraulique;ST ESTEVE;1;2022-03-04T11:55:20+01:00;2023-10-25T08:00:00+02:00;2023-10-25T12:00:00+02:00;Maintenance prévisionnelle;;146.0;0.0
05470_EDF_H_00077209;Active;Planifiée;Station de transfert d'énergie par pompage hydraulique;SUPER BISSORTE 4;1;2022-03-04T10:02:08+01:00;2023-09-11T07:00:00+02:00;2023-09-29T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;152.0;0.0
05470_EDF_H_00077208;Inactive;Planifiée;Réservoir hydraulique;VILLARODIN;1;2022-03-04T10:00:11+01:00;2023-09-04T07:00:00+02:00;2023-10-04T17:00:00+02:00;Maintenance prévisionnelle;;364.0;0.0
05470_EDF_H_00077206;Inactive;Planifiée;Réservoir hydraulique;COMBE D'AVRIEUX;1;2022-03-04T10:00:03+01:00;2023-04-20T07:00:00+02:00;2023-04-20T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;123.0;0.0
05470_EDF_H_00077205;Inactive;Planifiée;Réservoir hydraulique;COMBE D'AVRIEUX;1;2022-03-04T09:59:58+01:00;2023-04-19T07:00:00+02:00;2023-04-19T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;123.0;0.0
05470_EDF_H_00077204;Inactive;Planifiée;Réservoir hydraulique;COMBE D'AVRIEUX;1;2022-03-04T09:59:51+01:00;2023-04-18T07:00:00+02:00;2023-04-18T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;123.0;0.0
05470_EDF_H_00077203;Inactive;Planifiée;Réservoir hydraulique;COMBE D'AVRIEUX;1;2022-03-04T09:59:44+01:00;2023-04-17T07:00:00+02:00;2023-04-17T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;123.0;0.0
05470_EDF_H_00077199;Inactive;Planifiée;Réservoir hydraulique;COMBE D'AVRIEUX;1;2022-03-04T09:59:38+01:00;2023-05-22T07:00:00+02:00;2023-05-22T17:00:00+02:00;Maintenance prévisionnelle;;123.0;0.0
05470_EDF_H_00077198;Inactive;Planifiée;Réservoir hydraulique;COMBE D'AVRIEUX;1;2022-03-04T09:59:33+01:00;2023-05-19T07:00:00+02:00;2023-05-19T17:00:00+02:00;Maintenance prévisionnelle;;123.0;0.0
05470_EDF_H_00077197;Inactive;Planifiée;Réservoir hydraulique;COMBE D'AVRIEUX;1;2022-03-04T09:59:28+01:00;2023-05-18T07:00:00+02:00;2023-05-18T17:00:00+02:00;Maintenance prévisionnelle;;123.0;0.0
05470_EDF_H_00077196;Inactive;Planifiée;Réservoir hydraulique;COMBE D'AVRIEUX;1;2022-03-04T09:59:22+01:00;2023-05-17T07:00:00+02:00;2023-05-17T17:00:00+02:00;Maintenance prévisionnelle;;123.0;0.0
05470_EDF_H_00077195;Inactive;Planifiée;Réservoir hydraulique;COMBE D'AVRIEUX;1;2022-03-04T09:59:17+01:00;2023-05-16T07:00:00+02:00;2023-05-16T17:00:00+02:00;Maintenance prévisionnelle;;123.0;0.0
05470_EDF_H_00077194;Inactive;Planifiée;Réservoir hydraulique;COMBE D'AVRIEUX;1;2022-03-04T09:59:11+01:00;2023-05-15T07:00:00+02:00;2023-05-15T17:00:00+02:00;Maintenance prévisionnelle;;123.0;0.0
05470_EDF_H_00077193;Inactive;Planifiée;Réservoir hydraulique;COMBE D'AVRIEUX;1;2022-03-04T09:59:01+01:00;2023-05-12T07:00:00+02:00;2023-05-12T17:00:00+02:00;Maintenance prévisionnelle;;123.0;0.0
05470_EDF_H_00069331;Annulée;Planifiée;Réservoir hydraulique;VILLARODIN 1;2;2022-03-04T09:58:55+01:00;2022-09-14T07:30:00+02:00;2022-09-14T18:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;182.0;0.0
05470_EDF_H_00069330;Active;Planifiée;Réservoir hydraulique;VILLARODIN 1;2;2022-03-04T09:58:49+01:00;2023-11-10T07:30:00+01:00;2023-11-10T18:00:00+01:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;182.0;0.0
05470_EDF_H_00069329;Active;Planifiée;Réservoir hydraulique;VILLARODIN 1;2;2022-03-04T09:58:40+01:00;2023-11-09T07:30:00+01:00;2023-11-09T18:00:00+01:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;182.0;0.0
05470_EDF_H_00055119;Inactive;Planifiée;Réservoir hydraulique;VILLARODIN 2;11;2022-03-04T09:58:34+01:00;2023-10-02T07:00:00+02:00;2023-11-17T17:00:00+01:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;182.0;0.0
05470_EDF_H_00077192;Inactive;Planifiée;Réservoir hydraulique;VILLARODIN;1;2022-03-04T09:40:11+01:00;2023-07-10T07:00:00+02:00;2023-07-28T17:00:00+02:00;Maintenance prévisionnelle;;364.0;0.0
05470_EDF_H_00077191;Inactive;Planifiée;Réservoir hydraulique;VILLARODIN 2;1;2022-03-04T09:18:08+01:00;2023-07-10T07:00:00+02:00;2023-10-02T07:00:00+02:00;Maintenance prévisionnelle;;182.0;0.0
05470_EDF_H_00077190;Inactive;Planifiée;Réservoir hydraulique;VILLARODIN;1;2022-03-04T09:17:05+01:00;2023-04-03T07:00:00+02:00;2023-04-07T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;364.0;0.0
05470_EDF_H_00077189;Inactive;Planifiée;Réservoir hydraulique;VILLARODIN;1;2022-03-04T09:16:58+01:00;2023-05-26T07:00:00+02:00;2023-05-26T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;364.0;0.0
05470_EDF_H_00077188;Inactive;Planifiée;Réservoir hydraulique;VILLARODIN;1;2022-03-04T09:16:51+01:00;2023-05-25T07:00:00+02:00;2023-05-25T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;364.0;0.0
05470_EDF_H_00077187;Inactive;Planifiée;Réservoir hydraulique;VILLARODIN;1;2022-03-04T09:16:46+01:00;2023-05-24T07:00:00+02:00;2023-05-24T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;364.0;0.0
05470_EDF_H_00077186;Inactive;Planifiée;Réservoir hydraulique;VILLARODIN;1;2022-03-04T09:16:39+01:00;2023-05-23T07:00:00+02:00;2023-05-23T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;364.0;0.0
05470_EDF_H_00077185;Inactive;Planifiée;Réservoir hydraulique;VILLARODIN;1;2022-03-04T09:16:31+01:00;2023-05-22T07:00:00+02:00;2023-05-22T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;364.0;0.0
05470_EDF_H_00077184;Inactive;Planifiée;Réservoir hydraulique;VILLARODIN;1;2022-03-04T09:16:25+01:00;2023-05-19T07:00:00+02:00;2023-05-19T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;364.0;0.0
05470_EDF_H_00077183;Inactive;Planifiée;Réservoir hydraulique;VILLARODIN;1;2022-03-04T09:16:19+01:00;2023-05-18T07:00:00+02:00;2023-05-18T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;364.0;0.0
05470_EDF_H_00077182;Inactive;Planifiée;Réservoir hydraulique;VILLARODIN;1;2022-03-04T09:16:13+01:00;2023-05-17T07:00:00+02:00;2023-05-17T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;364.0;0.0
05470_EDF_H_00077181;Inactive;Planifiée;Réservoir hydraulique;VILLARODIN;1;2022-03-04T09:15:57+01:00;2023-05-16T07:00:00+02:00;2023-05-16T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;364.0;0.0
05470_EDF_H_00077180;Inactive;Planifiée;Réservoir hydraulique;VILLARODIN;1;2022-03-04T09:15:51+01:00;2023-05-15T07:00:00+02:00;2023-05-15T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;364.0;0.0
05470_EDF_H_00077179;Inactive;Planifiée;Réservoir hydraulique;VILLARODIN;1;2022-03-04T09:15:45+01:00;2023-05-12T07:00:00+02:00;2023-05-12T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;364.0;0.0
05470_EDF_H_00077178;Inactive;Planifiée;Réservoir hydraulique;VILLARODIN;1;2022-03-04T09:15:40+01:00;2023-06-02T07:00:00+02:00;2023-06-02T17:00:00+02:00;Informations complémentaires;Des variations de puissance pour essais sont possibles --- Power variations are expected due to tests;364.0;0.0
